Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
2015,APR THRU JUN,,OREGON,41,,ADDED & REPLACED,"14,500",
2015,APR THRU JUN,,PENNSYLVANIA,42,,ADDED & REPLACED,"8,500",
2015,APR THRU JUN,,SOUTH CAROLINA,45,,ADDED & REPLACED,"1,100",
2015,APR THRU JUN,,SOUTH DAKOTA,46,,ADDED & REPLACED,"27,000",
2015,APR THRU JUN,,TENNESSEE,47,,ADDED & REPLACED,"3,600",
2015,APR THRU JUN,,TEXAS,48,,ADDED & REPLACED,"76,000",
2015,APR THRU JUN,,UTAH,49,,ADDED & REPLACED,"10,000",
2015,APR THRU JUN,,VERMONT,50,,ADDED & REPLACED,580,
2015,APR THRU JUN,,VIRGINIA,51,,ADDED & REPLACED,"2,100",
2015,APR THRU JUN,,WASHINGTON,53,,ADDED & REPLACED,"15,000",
2015,APR THRU JUN,,WEST VIRGINIA,54,,ADDED & REPLACED,"2,900",
2015,APR THRU JUN,,WISCONSIN,55,,ADDED & REPLACED,"10,000",
2015,APR THRU JUN,,WYOMING,56,,ADDED & REPLACED,"7,500",
2015,JUL THRU SEP,,ALABAMA,1,,ADDED & REPLACED,160,
2015,JUL THRU SEP,,ARIZONA,4,,ADDED & REPLACED,"4,300",
2015,JUL THRU SEP,,ARKANSAS,5,,ADDED & REPLACED,500,
2015,JUL THRU SEP,,CALIFORNIA,6,,ADDED & REPLACED,"40,000",
2015,JUL THRU SEP,,COLORADO,8,,ADDED & REPLACED,"1,400",
2015,JUL THRU SEP,,CONNECTICUT,9,,ADDED & REPLACED,190,
2015,JUL THRU SEP,,FLORIDA,12,,ADDED & REPLACED,"37,000",
2015,JUL THRU SEP,,GEORGIA,13,,ADDED & REPLACED,"19,500",
2015,JUL THRU SEP,,HAWAII,15,,ADDED & REPLACED,"1,200",
2015,JUL THRU SEP,,IDAHO,16,,ADDED & REPLACED,"5,500",
2015,JUL THRU SEP,,ILLINOIS,17,,ADDED & REPLACED,"1,300",
2015,JUL THRU SEP,,INDIANA,18,,ADDED & REPLACED,"1,400",
2015,JUL THRU SEP,,IOWA,19,,ADDED & REPLACED,640,
2015,JUL THRU SEP,,KANSAS,20,,ADDED & REPLACED,100,
2015,JUL THRU SEP,,KENTUCKY,21,,ADDED & REPLACED,170,
2015,JUL THRU SEP,,LOUISIANA,22,,ADDED & REPLACED,"2,300",
2015,JUL THRU SEP,,MAINE,23,,ADDED & REPLACED,410,
2015,JUL THRU SEP,,MARYLAND,24,,ADDED & REPLACED,730,
2015,JUL THRU SEP,,MASSACHUSETTS,25,,ADDED & REPLACED,290,
2015,JUL THRU SEP,,MICHIGAN,26,,ADDED & REPLACED,"3,300",
2015,JUL THRU SEP,,MINNESOTA,27,,ADDED & REPLACED,640,
2015,JUL THRU SEP,,MISSISSIPPI,28,,ADDED & REPLACED,260,
2015,JUL THRU SEP,,MISSOURI,29,,ADDED & REPLACED,700,
2015,JUL THRU SEP,,MONTANA,30,,ADDED & REPLACED,"3,200",
2015,JUL THRU SEP,,NEBRASKA,31,,ADDED & REPLACED,500,
2015,JUL THRU SEP,,NEW JERSEY,34,,ADDED & REPLACED,190,
2015,JUL THRU SEP,,NEW MEXICO,35,,ADDED & REPLACED,"1,300",
2015,JUL THRU SEP,,NEW YORK,36,,ADDED & REPLACED,"4,400",
2015,JUL THRU SEP,,NORTH CAROLINA,37,,ADDED & REPLACED,"2,500",
2015,JUL THRU SEP,,NORTH DAKOTA,38,,ADDED & REPLACED,"11,000",
2015,JUL THRU SEP,,OHIO,39,,ADDED & REPLACED,"2,300",
2015,JUL THRU SEP,,OKLAHOMA,40,,ADDED & REPLACED,160,
2015,JUL THRU SEP,,OREGON,41,,ADDED & REPLACED,"8,000",
2015,JUL THRU SEP,,PENNSYLVANIA,42,,ADDED & REPLACED,"1,800",
2015,JUL THRU SEP,,SOUTH CAROLINA,45,,ADDED & REPLACED,880,
2015,JUL THRU SEP,,SOUTH DAKOTA,46,,ADDED & REPLACED,"2,100",
2015,JUL THRU SEP,,TENNESSEE,47,,ADDED & REPLACED,500,
2015,JUL THRU SEP,,TEXAS,48,,ADDED & REPLACED,"5,500",
2015,JUL THRU SEP,,UTAH,49,,ADDED & REPLACED,"1,400",
2015,JUL THRU SEP,,VERMONT,50,,ADDED & REPLACED,30,
2015,JUL THRU SEP,,VIRGINIA,51,,ADDED & REPLACED,520,
2015,JUL THRU SEP,,WASHINGTON,53,,ADDED & REPLACED,"1,800",
2015,JUL THRU SEP,,WEST VIRGINIA,54,,ADDED & REPLACED,300,
2015,JUL THRU SEP,,WISCONSIN,55,,ADDED & REPLACED,"1,300",
2015,JUL THRU SEP,,WYOMING,56,,ADDED & REPLACED,270,
2015,OCT THRU DEC,,ALABAMA,1,,ADDED & REPLACED,80,
2015,OCT THRU DEC,,ARIZONA,4,,ADDED & REPLACED,"3,000",
2015,OCT THRU DEC,,ARKANSAS,5,,ADDED & REPLACED,"1,900",
2015,OCT THRU DEC,,CALIFORNIA,6,,ADDED & REPLACED,"39,000",
2015,OCT THRU DEC,,COLORADO,8,,ADDED & REPLACED,"3,400",
2015,OCT THRU DEC,,CONNECTICUT,9,,ADDED & REPLACED,40,
2015,OCT THRU DEC,,FLORIDA,12,,ADDED & REPLACED,"30,000",
2015,OCT THRU DEC,,GEORGIA,13,,ADDED & REPLACED,"4,400",
2015,OCT THRU DEC,,HAWAII,15,,ADDED & REPLACED,"2,700",
2015,OCT THRU DEC,,IDAHO,16,,ADDED & REPLACED,"5,500",
2015,OCT THRU DEC,,ILLINOIS,17,,ADDED & REPLACED,0,
2015,OCT THRU DEC,,INDIANA,18,,ADDED & REPLACED,140,
2015,OCT THRU DEC,,IOWA,19,,ADDED & REPLACED,40,
2015,OCT THRU DEC,,KANSAS,20,,ADDED & REPLACED,50,
2015,OCT THRU DEC,,KENTUCKY,21,,ADDED & REPLACED,20,
2015,OCT THRU DEC,,LOUISIANA,22,,ADDED & REPLACED,"1,100",
2015,OCT THRU DEC,,MAINE,23,,ADDED & REPLACED,530,
2015,OCT THRU DEC,,MARYLAND,24,,ADDED & REPLACED,0,
2015,OCT THRU DEC,,MASSACHUSETTS,25,,ADDED & REPLACED,30,
2015,OCT THRU DEC,,MICHIGAN,26,,ADDED & REPLACED,210,
2015,OCT THRU DEC,,MINNESOTA,27,,ADDED & REPLACED,600,
2015,OCT THRU DEC,,MISSISSIPPI,28,,ADDED & REPLACED,500,
2015,OCT THRU DEC,,MISSOURI,29,,ADDED & REPLACED,30,
2015,OCT THRU DEC,,MONTANA,30,,ADDED & REPLACED,"1,000",
2015,OCT THRU DEC,,NEBRASKA,31,,ADDED & REPLACED,10,
2015,OCT THRU DEC,,NEW JERSEY,34,,ADDED & REPLACED,20,
2015,OCT THRU DEC,,NEW MEXICO,35,,ADDED & REPLACED,290,
2015,OCT THRU DEC,,NEW YORK,36,,ADDED & REPLACED,260,
2015,OCT THRU DEC,,NORTH CAROLINA,37,,ADDED & REPLACED,510,
2015,OCT THRU DEC,,NORTH DAKOTA,38,,ADDED & REPLACED,"2,700",
2015,OCT THRU DEC,,OHIO,39,,ADDED & REPLACED,200,
2015,OCT THRU DEC,,OKLAHOMA,40,,ADDED & REPLACED,290,
2015,OCT THRU DEC,,OREGON,41,,ADDED & REPLACED,200,
2015,OCT THRU DEC,,PENNSYLVANIA,42,,ADDED & REPLACED,"1,300",
2015,OCT THRU DEC,,SOUTH CAROLINA,45,,ADDED & REPLACED,640,
2015,OCT THRU DEC,,SOUTH DAKOTA,46,,ADDED & REPLACED,"2,400",
2015,OCT THRU DEC,,TENNESSEE,47,,ADDED & REPLACED,70,
2015,OCT THRU DEC,,TEXAS,48,,ADDED & REPLACED,"13,000",
2015,OCT THRU DEC,,UTAH,49,,ADDED & REPLACED,120,
2015,OCT THRU DEC,,VERMONT,50,,ADDED & REPLACED,10,
2015,OCT THRU DEC,,VIRGINIA,51,,ADDED & REPLACED,0,
2015,OCT THRU DEC,,WASHINGTON,53,,ADDED & REPLACED,330,
2015,OCT THRU DEC,,WEST VIRGINIA,54,,ADDED & REPLACED,190,
2015,OCT THRU DEC,,WISCONSIN,55,,ADDED & REPLACED,210,
2015,OCT THRU DEC,,WYOMING,56,,ADDED & REPLACED,30,
2017,JAN THRU MAR,,ALABAMA,1,,"INVENTORY, MAX","7,000",
2017,JAN THRU MAR,,ARIZONA,4,,"INVENTORY, MAX","32,000",
2017,JAN THRU MAR,,ARKANSAS,5,,"INVENTORY, MAX","20,000",
2017,JAN THRU MAR,,CALIFORNIA,6,,"INVENTORY, MAX","1,440,000",
2017,JAN THRU MAR,,COLORADO,8,,"INVENTORY, MAX","21,000",
2017,JAN THRU MAR,,CONNECTICUT,9,,"INVENTORY, MAX","3,100",
2017,JAN THRU MAR,,FLORIDA,12,,"INVENTORY, MAX","265,000",
2017,JAN THRU MAR,,GEORGIA,13,,"INVENTORY, MAX","125,000",
2017,JAN THRU MAR,,HAWAII,15,,"INVENTORY, MAX","13,000",
2017,JAN THRU MAR,,IDAHO,16,,"INVENTORY, MAX","99,000",
2017,JAN THRU MAR,,ILLINOIS,17,,"INVENTORY, MAX","11,000",
2017,JAN THRU MAR,,INDIANA,18,,"INVENTORY, MAX","7,500",
2017,JAN THRU MAR,,IOWA,19,,"INVENTORY, MAX","15,500",
2017,JAN THRU MAR,,KANSAS,20,,"INVENTORY, MAX","3,800",
2017,JAN THRU MAR,,KENTUCKY,21,,"INVENTORY, MAX","7,000",
2017,JAN THRU MAR,,LOUISIANA,22,,"INVENTORY, MAX","47,000",
2017,JAN THRU MAR,,MAINE,23,,"INVENTORY, MAX","3,100",
2017,JAN THRU MAR,,MARYLAND,24,,"INVENTORY, MAX","9,000",
2017,JAN THRU MAR,,MASSACHUSETTS,25,,"INVENTORY, MAX","3,300",
2017,JAN THRU MAR,,MICHIGAN,26,,"INVENTORY, MAX","59,000",
2017,JAN THRU MAR,,MINNESOTA,27,,"INVENTORY, MAX","41,000",
2017,JAN THRU MAR,,MISSISSIPPI,28,,"INVENTORY, MAX","68,000",
2017,JAN THRU MAR,,MISSOURI,29,,"INVENTORY, MAX","7,500",
2017,JAN THRU MAR,,MONTANA,30,,"INVENTORY, MAX","46,000",
2017,JAN THRU MAR,,NEBRASKA,31,,"INVENTORY, MAX","13,000",
2017,JAN THRU MAR,,NEW JERSEY,34,,"INVENTORY, MAX","6,500",
2017,JAN THRU MAR,,NEW MEXICO,35,,"INVENTORY, MAX","5,500",
2017,JAN THRU MAR,,NEW YORK,36,,"INVENTORY, MAX","33,000",
2017,JAN THRU MAR,,NORTH CAROLINA,37,,"INVENTORY, MAX","23,000",
2017,JAN THRU MAR,,NORTH DAKOTA,38,,"INVENTORY, MAX","123,000",
2017,JAN THRU MAR,,OHIO,39,,"INVENTORY, MAX","17,500",
2017,JAN THRU MAR,,OKLAHOMA,40,,"INVENTORY, MAX","26,000",
2017,JAN THRU MAR,,OREGON,41,,"INVENTORY, MAX","90,000",
2017,JAN THRU MAR,,PENNSYLVANIA,42,,"INVENTORY, MAX","18,000",
2017,JAN THRU MAR,,SOUTH CAROLINA,45,,"INVENTORY, MAX","17,500",
2017,JAN THRU MAR,,SOUTH DAKOTA,46,,"INVENTORY, MAX","48,000",
2017,JAN THRU MAR,,TENNESSEE,47,,"INVENTORY, MAX","8,500",
2017,JAN THRU MAR,,TEXAS,48,,"INVENTORY, MAX","330,000",
2017,JAN THRU MAR,,UTAH,49,,"INVENTORY, MAX","18,500",
2017,JAN THRU MAR,,VERMONT,50,,"INVENTORY, MAX","6,500",
2017,JAN THRU MAR,,VIRGINIA,51,,"INVENTORY, MAX","8,000",
2017,JAN THRU MAR,,WASHINGTON,53,,"INVENTORY, MAX","104,000",
2017,JAN THRU MAR,,WEST VIRGINIA,54,,"INVENTORY, MAX","8,000",
2017,JAN THRU MAR,,WISCONSIN,55,,"INVENTORY, MAX","22,000",
2017,JAN THRU MAR,,WYOMING,56,,"INVENTORY, MAX","17,000",
2017,APR THRU JUN,,ALABAMA,1,,"INVENTORY, MAX","6,500",
2017,APR THRU JUN,,ARIZONA,4,,"INVENTORY, MAX","22,000",
2017,APR THRU JUN,,ARKANSAS,5,,"INVENTORY, MAX","17,000",
2017,APR THRU JUN,,CALIFORNIA,6,,"INVENTORY, MAX","1,180,000",
2017,APR THRU JUN,,COLORADO,8,,"INVENTORY, MAX","29,000",
2017,APR THRU JUN,,CONNECTICUT,9,,"INVENTORY, MAX","3,000",
2017,APR THRU JUN,,FLORIDA,12,,"INVENTORY, MAX","250,000",
2017,APR THRU JUN,,GEORGIA,13,,"INVENTORY, MAX","142,000",
2017,APR THRU JUN,,HAWAII,15,,"INVENTORY, MAX","12,000",
2017,APR THRU JUN,,IDAHO,16,,"INVENTORY, MAX","78,000",
2017,APR THRU JUN,,ILLINOIS,17,,"INVENTORY, MAX","12,500",
2017,APR THRU JUN,,INDIANA,18,,"INVENTORY, MAX","11,000",
2017,APR THRU JUN,,IOWA,19,,"INVENTORY, MAX","23,000",
2017,APR THRU JUN,,KANSAS,20,,"INVENTORY, MAX","4,900",
2017,APR THRU JUN,,KENTUCKY,21,,"INVENTORY, MAX","7,000",
2017,APR THRU JUN,,LOUISIANA,22,,"INVENTORY, MAX","56,000",
2017,APR THRU JUN,,MAINE,23,,"INVENTORY, MAX","40,000",
2017,APR THRU JUN,,MARYLAND,24,,"INVENTORY, MAX","9,500",
2017,APR THRU JUN,,MASSACHUSETTS,25,,"INVENTORY, MAX","8,000",
2017,APR THRU JUN,,MICHIGAN,26,,"INVENTORY, MAX","79,000",
2017,APR THRU JUN,,MINNESOTA,27,,"INVENTORY, MAX","128,000",
2017,APR THRU JUN,,MISSISSIPPI,28,,"INVENTORY, MAX","89,000",
2017,APR THRU JUN,,MISSOURI,29,,"INVENTORY, MAX","7,500",
2017,APR THRU JUN,,MONTANA,30,,"INVENTORY, MAX","134,000",
2017,APR THRU JUN,,NEBRASKA,31,,"INVENTORY, MAX","63,000",
2017,APR THRU JUN,,NEW JERSEY,34,,"INVENTORY, MAX","21,000",
2017,APR THRU JUN,,NEW MEXICO,35,,"INVENTORY, MAX","7,500",
2017,APR THRU JUN,,NEW YORK,36,,"INVENTORY, MAX","41,000",
2017,APR THRU JUN,,NORTH CAROLINA,37,,"INVENTORY, MAX","25,000",
2017,APR THRU JUN,,NORTH DAKOTA,38,,"INVENTORY, MAX","385,000",
2017,APR THRU JUN,,OHIO,39,,"INVENTORY, MAX","14,500",
2017,APR THRU JUN,,OKLAHOMA,40,,"INVENTORY, MAX","25,000",
2017,APR THRU JUN,,OREGON,41,,"INVENTORY, MAX","108,000",
2017,APR THRU JUN,,PENNSYLVANIA,42,,"INVENTORY, MAX","16,500",
2017,APR THRU JUN,,SOUTH CAROLINA,45,,"INVENTORY, MAX","20,000",
2017,APR THRU JUN,,SOUTH DAKOTA,46,,"INVENTORY, MAX","152,000",
2017,APR THRU JUN,,TENNESSEE,47,,"INVENTORY, MAX","9,000",
2017,APR THRU JUN,,TEXAS,48,,"INVENTORY, MAX","345,000",
2017,APR THRU JUN,,UTAH,49,,"INVENTORY, MAX","35,000",
2017,APR THRU JUN,,VERMONT,50,,"INVENTORY, MAX","8,000",
2017,APR THRU JUN,,VIRGINIA,51,,"INVENTORY, MAX","9,000",
2017,APR THRU JUN,,WASHINGTON,53,,"INVENTORY, MAX","132,000",
2017,APR THRU JUN,,WEST VIRGINIA,54,,"INVENTORY, MAX","7,500",
2017,APR THRU JUN,,WISCONSIN,55,,"INVENTORY, MAX","65,000",
2017,APR THRU JUN,,WYOMING,56,,"INVENTORY, MAX","30,000",
2016,JAN THRU MAR,,ALABAMA,1,,"INVENTORY, MAX","7,500",
2016,JAN THRU MAR,,ARIZONA,4,,"INVENTORY, MAX","30,000",
2016,JAN THRU MAR,,ARKANSAS,5,,"INVENTORY, MAX","27,000",
2016,JAN THRU MAR,,CALIFORNIA,6,,"INVENTORY, MAX","1,410,000",
2016,JAN THRU MAR,,COLORADO,8,,"INVENTORY, MAX","8,500",
2016,JAN THRU MAR,,CONNECTICUT,9,,"INVENTORY, MAX","2,700",
2016,JAN THRU MAR,,FLORIDA,12,,"INVENTORY, MAX","295,000",
2016,JAN THRU MAR,,GEORGIA,13,,"INVENTORY, MAX","100,000",
2016,JAN THRU MAR,,HAWAII,15,,"INVENTORY, MAX","15,000",
2016,JAN THRU MAR,,IDAHO,16,,"INVENTORY, MAX","98,000",
2016,JAN THRU MAR,,ILLINOIS,17,,"INVENTORY, MAX","9,500",
2016,JAN THRU MAR,,INDIANA,18,,"INVENTORY, MAX","6,500",
2016,JAN THRU MAR,,IOWA,19,,"INVENTORY, MAX","13,000",
2016,JAN THRU MAR,,KANSAS,20,,"INVENTORY, MAX","5,000",
2016,JAN THRU MAR,,KENTUCKY,21,,"INVENTORY, MAX","6,500",
2016,JAN THRU MAR,,LOUISIANA,22,,"INVENTORY, MAX","55,000",
2016,JAN THRU MAR,,MAINE,23,,"INVENTORY, MAX","3,700",
2016,JAN THRU MAR,,MARYLAND,24,,"INVENTORY, MAX","7,500",
2016,JAN THRU MAR,,MASSACHUSETTS,25,,"INVENTORY, MAX","3,000",
2016,JAN THRU MAR,,MICHIGAN,26,,"INVENTORY, MAX","42,000",
2016,JAN THRU MAR,,MINNESOTA,27,,"INVENTORY, MAX","38,000",
2016,JAN THRU MAR,,MISSISSIPPI,28,,"INVENTORY, MAX","50,000",
2016,JAN THRU MAR,,MISSOURI,29,,"INVENTORY, MAX","10,000",
2016,JAN THRU MAR,,MONTANA,30,,"INVENTORY, MAX","65,000",
2016,JAN THRU MAR,,NEBRASKA,31,,"INVENTORY, MAX","20,000",
2016,JAN THRU MAR,,NEW JERSEY,34,,"INVENTORY, MAX","6,000",
2016,JAN THRU MAR,,NEW MEXICO,35,,"INVENTORY, MAX","6,500",
2016,JAN THRU MAR,,NEW YORK,36,,"INVENTORY, MAX","33,000",
2016,JAN THRU MAR,,NORTH CAROLINA,37,,"INVENTORY, MAX","24,000",
2016,JAN THRU MAR,,NORTH DAKOTA,38,,"INVENTORY, MAX","137,000",
2016,JAN THRU MAR,,OHIO,39,,"INVENTORY, MAX","16,500",
2016,JAN THRU MAR,,OKLAHOMA,40,,"INVENTORY, MAX","13,500",
2016,JAN THRU MAR,,OREGON,41,,"INVENTORY, MAX","92,000",
2016,JAN THRU MAR,,PENNSYLVANIA,42,,"INVENTORY, MAX","12,500",
2016,JAN THRU MAR,,SOUTH CAROLINA,45,,"INVENTORY, MAX","16,500",
2016,JAN THRU MAR,,SOUTH DAKOTA,46,,"INVENTORY, MAX","79,000",
2016,JAN THRU MAR,,TENNESSEE,47,,"INVENTORY, MAX","9,000",
2016,JAN THRU MAR,,TEXAS,48,,"INVENTORY, MAX","320,000",
2016,JAN THRU MAR,,UTAH,49,,"INVENTORY, MAX","14,500",
2016,JAN THRU MAR,,VERMONT,50,,"INVENTORY, MAX","5,500",
2016,JAN THRU MAR,,VIRGINIA,51,,"INVENTORY, MAX","6,500",
2016,JAN THRU MAR,,WASHINGTON,53,,"INVENTORY, MAX","146,000",
2016,JAN THRU MAR,,WEST VIRGINIA,54,,"INVENTORY, MAX","8,000",
2016,JAN THRU MAR,,WISCONSIN,55,,"INVENTORY, MAX","21,000",
2016,JAN THRU MAR,,WYOMING,56,,"INVENTORY, MAX","6,500",
2016,APR THRU JUN,,ALABAMA,1,,"INVENTORY, MAX","8,000",
2016,APR THRU JUN,,ARIZONA,4,,"INVENTORY, MAX","23,000",
2016,APR THRU JUN,,ARKANSAS,5,,"INVENTORY, MAX","24,000",
2016,APR THRU JUN,,CALIFORNIA,6,,"INVENTORY, MAX","1,150,000",
2016,APR THRU JUN,,COLORADO,8,,"INVENTORY, MAX","29,000",
2016,APR THRU JUN,,CONNECTICUT,9,,"INVENTORY, MAX","2,500",
2016,APR THRU JUN,,FLORIDA,12,,"INVENTORY, MAX","240,000",
2016,APR THRU JUN,,GEORGIA,13,,"INVENTORY, MAX","111,000",
2016,APR THRU JUN,,HAWAII,15,,"INVENTORY, MAX","13,500",
2016,APR THRU JUN,,IDAHO,16,,"INVENTORY, MAX","80,000",
2016,APR THRU JUN,,ILLINOIS,17,,"INVENTORY, MAX","9,000",
2016,APR THRU JUN,,INDIANA,18,,"INVENTORY, MAX","7,000",
2016,APR THRU JUN,,IOWA,19,,"INVENTORY, MAX","26,000",
2016,APR THRU JUN,,KANSAS,20,,"INVENTORY, MAX","6,000",
2016,APR THRU JUN,,KENTUCKY,21,,"INVENTORY, MAX","6,000",
2016,APR THRU JUN,,LOUISIANA,22,,"INVENTORY, MAX","53,000",
2016,APR THRU JUN,,MAINE,23,,"INVENTORY, MAX","25,000",
2016,APR THRU JUN,,MARYLAND,24,,"INVENTORY, MAX","9,000",
2016,APR THRU JUN,,MASSACHUSETTS,25,,"INVENTORY, MAX","8,500",
2016,APR THRU JUN,,MICHIGAN,26,,"INVENTORY, MAX","103,000",
2016,APR THRU JUN,,MINNESOTA,27,,"INVENTORY, MAX","126,000",
2016,APR THRU JUN,,MISSISSIPPI,28,,"INVENTORY, MAX","90,000",
2016,APR THRU JUN,,MISSOURI,29,,"INVENTORY, MAX","12,500",
2016,APR THRU JUN,,MONTANA,30,,"INVENTORY, MAX","157,000",
2016,APR THRU JUN,,NEBRASKA,31,,"INVENTORY, MAX","43,000",
2016,APR THRU JUN,,NEW JERSEY,34,,"INVENTORY, MAX","18,000",
2016,APR THRU JUN,,NEW MEXICO,35,,"INVENTORY, MAX","6,500",
2016,APR THRU JUN,,NEW YORK,36,,"INVENTORY, MAX","46,000",
2016,APR THRU JUN,,NORTH CAROLINA,37,,"INVENTORY, MAX","24,000",
2016,APR THRU JUN,,NORTH DAKOTA,38,,"INVENTORY, MAX","530,000",
2016,APR THRU JUN,,OHIO,39,,"INVENTORY, MAX","16,500",
2016,APR THRU JUN,,OKLAHOMA,40,,"INVENTORY, MAX","13,000",
2016,APR THRU JUN,,OREGON,41,,"INVENTORY, MAX","132,000",
2016,APR THRU JUN,,PENNSYLVANIA,42,,"INVENTORY, MAX","14,000",
2016,APR THRU JUN,,SOUTH CAROLINA,45,,"INVENTORY, MAX","13,500",
2016,APR THRU JUN,,SOUTH DAKOTA,46,,"INVENTORY, MAX","182,000",
2016,APR THRU JUN,,TENNESSEE,47,,"INVENTORY, MAX","8,000",
2016,APR THRU JUN,,TEXAS,48,,"INVENTORY, MAX","350,000",
2016,APR THRU JUN,,UTAH,49,,"INVENTORY, MAX","25,000",
2016,APR THRU JUN,,VERMONT,50,,"INVENTORY, MAX","6,500",
2016,APR THRU JUN,,VIRGINIA,51,,"INVENTORY, MAX","6,500",
2016,APR THRU JUN,,WASHINGTON,53,,"INVENTORY, MAX","143,000",
2016,APR THRU JUN,,WEST VIRGINIA,54,,"INVENTORY, MAX","7,000",
2016,APR THRU JUN,,WISCONSIN,55,,"INVENTORY, MAX","78,000",
2016,APR THRU JUN,,WYOMING,56,,"INVENTORY, MAX","27,000",
2016,JUL THRU SEP,,ALABAMA,1,,"INVENTORY, MAX","8,000",
2016,JUL THRU SEP,,ARIZONA,4,,"INVENTORY, MAX","32,000",
2016,JUL THRU SEP,,ARKANSAS,5,,"INVENTORY, MAX","32,000",
2016,JUL THRU SEP,,CALIFORNIA,6,,"INVENTORY, MAX","820,000",
2016,JUL THRU SEP,,COLORADO,8,,"INVENTORY, MAX","37,000",
2016,JUL THRU SEP,,CONNECTICUT,9,,"INVENTORY, MAX","3,100",
2016,JUL THRU SEP,,FLORIDA,12,,"INVENTORY, MAX","220,000",
2016,JUL THRU SEP,,GEORGIA,13,,"INVENTORY, MAX","103,000",
2016,JUL THRU SEP,,HAWAII,15,,"INVENTORY, MAX","13,500",
2016,JUL THRU SEP,,IDAHO,16,,"INVENTORY, MAX","131,000",
2016,JUL THRU SEP,,ILLINOIS,17,,"INVENTORY, MAX","11,000",
2016,JUL THRU SEP,,INDIANA,18,,"INVENTORY, MAX","9,500",
2016,JUL THRU SEP,,IOWA,19,,"INVENTORY, MAX","50,000",
2016,JUL THRU SEP,,KANSAS,20,,"INVENTORY, MAX","8,000",
2016,JUL THRU SEP,,KENTUCKY,21,,"INVENTORY, MAX","7,500",
2016,JUL THRU SEP,,LOUISIANA,22,,"INVENTORY, MAX","60,000",
2016,JUL THRU SEP,,MAINE,23,,"INVENTORY, MAX","5,500",
2016,JUL THRU SEP,,MARYLAND,24,,"INVENTORY, MAX","7,000",
2016,JUL THRU SEP,,MASSACHUSETTS,25,,"INVENTORY, MAX","9,500",
2016,JUL THRU SEP,,MICHIGAN,26,,"INVENTORY, MAX","108,000",
2016,JUL THRU SEP,,MINNESOTA,27,,"INVENTORY, MAX","138,000",
2016,JUL THRU SEP,,MISSISSIPPI,28,,"INVENTORY, MAX","20,000",
2016,JUL THRU SEP,,MISSOURI,29,,"INVENTORY, MAX","13,500",
2016,JUL THRU SEP,,MONTANA,30,,"INVENTORY, MAX","158,000",
2016,JUL THRU SEP,,NEBRASKA,31,,"INVENTORY, MAX","47,000",
2016,JUL THRU SEP,,NEW JERSEY,34,,"INVENTORY, MAX","18,000",
2016,JUL THRU SEP,,NEW MEXICO,35,,"INVENTORY, MAX","6,500",
2016,JUL THRU SEP,,NEW YORK,36,,"INVENTORY, MAX","56,000",
2016,JUL THRU SEP,,NORTH CAROLINA,37,,"INVENTORY, MAX","25,000",
2016,JUL THRU SEP,,NORTH DAKOTA,38,,"INVENTORY, MAX","550,000",
2016,JUL THRU SEP,,OHIO,39,,"INVENTORY, MAX","21,000",
2016,JUL THRU SEP,,OKLAHOMA,40,,"INVENTORY, MAX","3,700",
2016,JUL THRU SEP,,OREGON,41,,"INVENTORY, MAX","112,000",
2016,JUL THRU SEP,,PENNSYLVANIA,42,,"INVENTORY, MAX","22,000",
2016,JUL THRU SEP,,SOUTH CAROLINA,45,,"INVENTORY, MAX","13,500",
2016,JUL THRU SEP,,SOUTH DAKOTA,46,,"INVENTORY, MAX","191,000",
2016,JUL THRU SEP,,TENNESSEE,47,,"INVENTORY, MAX","10,000",
2016,JUL THRU SEP,,TEXAS,48,,"INVENTORY, MAX","143,000",
2016,JUL THRU SEP,,UTAH,49,,"INVENTORY, MAX","33,000",
2016,JUL THRU SEP,,VERMONT,50,,"INVENTORY, MAX","6,500",
2016,JUL THRU SEP,,VIRGINIA,51,,"INVENTORY, MAX","8,000",
2016,JUL THRU SEP,,WASHINGTON,53,,"INVENTORY, MAX","74,000",
2016,JUL THRU SEP,,WEST VIRGINIA,54,,"INVENTORY, MAX","7,500",
2016,JUL THRU SEP,,WISCONSIN,55,,"INVENTORY, MAX","75,000",
2016,JUL THRU SEP,,WYOMING,56,,"INVENTORY, MAX","40,000",
2016,OCT THRU DEC,,ALABAMA,1,,"INVENTORY, MAX","7,000",
2016,OCT THRU DEC,,ARIZONA,4,,"INVENTORY, MAX","31,000",
2016,OCT THRU DEC,,ARKANSAS,5,,"INVENTORY, MAX","28,000",
2016,OCT THRU DEC,,CALIFORNIA,6,,"INVENTORY, MAX","1,330,000",
2016,OCT THRU DEC,,COLORADO,8,,"INVENTORY, MAX","30,000",
2016,OCT THRU DEC,,CONNECTICUT,9,,"INVENTORY, MAX","3,100",
2016,OCT THRU DEC,,FLORIDA,12,,"INVENTORY, MAX","300,000",
2016,OCT THRU DEC,,GEORGIA,13,,"INVENTORY, MAX","112,000",
2016,OCT THRU DEC,,HAWAII,15,,"INVENTORY, MAX","13,500",
2016,OCT THRU DEC,,IDAHO,16,,"INVENTORY, MAX","143,000",
2016,OCT THRU DEC,,ILLINOIS,17,,"INVENTORY, MAX","9,000",
2016,OCT THRU DEC,,INDIANA,18,,"INVENTORY, MAX","7,500",
